Set Number,Number of Features,Features,KMeans Silhouette Score,KMeans Davies-Bouldin Index,KMeans Calinski-Harabasz Score,KMeans Prediction Accuracy,DBSCAN Silhouette Score,DBSCAN Davies-Bouldin Index,DBSCAN Prediction Accuracy,Best eps,Best min_samples
2209,6,"['OCC_YEAR', 'OCC_DAY', 'OCC_MONTH_Num', 'OCC_DOW_Num', 'LONG_LAT_PCA', 'DIV_HOOD_Hier']",0.16172084212977902,1.7513767401888631,1013.2791138676708,16.172084212977904,0.38555207433632316,1.0505005199542297,38.55520743363232,1.5,3
2210,7,"['OCC_YEAR', 'OCC_DAY', 'OCC_MONTH_Num', 'OCC_DOW_Num', 'LONG_LAT_PCA', 'DIV_HOOD_Hier', 'LOCATION_Freq']",0.17024039395283316,1.7957380663411442,887.7463784562922,17.024039395283317,0.3522222003958943,1.165295410610529,35.22222003958943,1.9,3
2211,7,"['OCC_YEAR', 'OCC_DAY', 'OCC_MONTH_Num', 'OCC_DOW_Num', 'LONG_LAT_PCA', 'DIV_HOOD_Hier', 'PREMISES_Freq']",0.1296738186287478,2.077422797157908,663.7668814217957,12.96738186287478,0.35218831211058077,1.1685297470950566,35.218831211058074,1.9,3
2212,7,"['OCC_YEAR', 'OCC_DAY', 'OCC_MONTH_Num', 'OCC_DOW_Num', 'LONG_LAT_PCA', 'DIV_HOOD_Hier', 'Loca_Premi_Freq']",0.1288211716794966,2.0713799384873663,664.1502610118473,12.88211716794966,0.3546271901596184,1.1741805394844642,35.46271901596184,2.5,3
2213,6,"['OCC_YEAR', 'OCC_DAY', 'OCC_MONTH_Num', 'OCC_DOW_Num', 'LONG_WGS84', 'LAT_WGS84']",0.14355753964168788,1.868414837560001,888.5047809085615,14.355753964168787,0.22853336607847252,0.6110472779416949,22.853336607847254,1.3,4
2214,7,"['OCC_YEAR', 'OCC_DAY', 'OCC_MONTH_Num', 'OCC_DOW_Num', 'LONG_WGS84', 'LAT_WGS84', 'LOCATION_Freq']",0.12173748082952014,2.1162143449552646,705.3769574886026,12.173748082952015,0.21028505109613194,1.8288672164105797,21.028505109613192,1.6,13
2215,7,"['OCC_YEAR', 'OCC_DAY', 'OCC_MONTH_Num', 'OCC_DOW_Num', 'LONG_WGS84', 'LAT_WGS84', 'PREMISES_Freq']",0.14310516367802636,2.0020389008766117,779.6277826658998,14.310516367802636,0.19222315719486346,3.748183622170989,19.222315719486346,1.5,4
2216,7,"['OCC_YEAR', 'OCC_DAY', 'OCC_MONTH_Num', 'OCC_DOW_Num', 'LONG_WGS84', 'LAT_WGS84', 'Loca_Premi_Freq']",0.14395722840671923,2.0063735412664574,781.2463843064583,14.395722840671924,0.17573484245555354,2.5235958012820228,17.573484245555353,1.6,14
2217,7,"['OCC_YEAR', 'OCC_DAY', 'OCC_MONTH_Num', 'OCC_DOW_Num', 'LONG_WGS84', 'LAT_WGS84', 'Division_Freq']",0.16302960618090243,1.8410904349633008,904.8079454437423,16.302960618090243,0.20342709010341062,0.651065980269693,20.34270901034106,1.5,5
2218,8,"['OCC_YEAR', 'OCC_DAY', 'OCC_MONTH_Num', 'OCC_DOW_Num', 'LONG_WGS84', 'LAT_WGS84', 'Division_Freq', 'LOCATION_Freq']",0.12175242959763838,2.082328076294589,709.7322311004295,12.175242959763837,0.22883359392476826,0.6330975810218912,22.883359392476827,2.1,14
2219,8,"['OCC_YEAR', 'OCC_DAY', 'OCC_MONTH_Num', 'OCC_DOW_Num', 'LONG_WGS84', 'LAT_WGS84', 'Division_Freq', 'PREMISES_Freq']",0.1637551386124645,1.8543779275655745,825.8789456733779,16.37551386124645,0.2473807163030628,1.4943590045127835,24.73807163030628,2.1,15
2220,8,"['OCC_YEAR', 'OCC_DAY', 'OCC_MONTH_Num', 'OCC_DOW_Num', 'LONG_WGS84', 'LAT_WGS84', 'Division_Freq', 'Loca_Premi_Freq']",0.166636463997041,1.8352941851726625,832.2235913682783,16.6636463997041,0.24645289068004697,0.6084173977953842,24.645289068004697,2.1,15
2221,7,"['OCC_YEAR', 'OCC_DAY', 'OCC_MONTH_Num', 'OCC_DOW_Num', 'LONG_WGS84', 'LAT_WGS84', 'HOOD_Freq']",0.16741350048565112,1.800610338553447,1022.6896514140906,16.741350048565113,0.35667803142286597,1.0674146971055765,35.667803142286594,1.6,3
2222,8,"['OCC_YEAR', 'OCC_DAY', 'OCC_MONTH_Num', 'OCC_DOW_Num', 'LONG_WGS84', 'LAT_WGS84', 'HOOD_Freq', 'LOCATION_Freq']",0.16677107350383477,1.7942765304429777,866.3972633022838,16.677107350383476,0.32897655376019463,1.1730752184644717,32.897655376019465,2.0,3
2223,8,"['OCC_YEAR', 'OCC_DAY', 'OCC_MONTH_Num', 'OCC_DOW_Num', 'LONG_WGS84', 'LAT_WGS84', 'HOOD_Freq', 'PREMISES_Freq']",0.13687489148674933,2.039599673676397,824.4593742583737,13.687489148674933,0.329035249181183,1.1760093454117442,32.9035249181183,2.0,3
2224,8,"['OCC_YEAR', 'OCC_DAY', 'OCC_MONTH_Num', 'OCC_DOW_Num', 'LONG_WGS84', 'LAT_WGS84', 'HOOD_Freq', 'Loca_Premi_Freq']",0.1378520283480638,2.03874166595024,824.4726034863874,13.785202834806379,0.33135382434001626,1.181536265604649,33.13538243400163,2.5,3
2225,7,"['OCC_YEAR', 'OCC_DAY', 'OCC_MONTH_Num', 'OCC_DOW_Num', 'LONG_WGS84', 'LAT_WGS84', 'DIV_HOOD_Hier']",0.16823003875347842,1.795751570786312,1034.545942110195,16.82300387534784,0.36105586265814477,1.0576021374379576,36.10558626581447,1.5,3
2226,8,"['OCC_YEAR', 'OCC_DAY', 'OCC_MONTH_Num', 'OCC_DOW_Num', 'LONG_WGS84', 'LAT_WGS84', 'DIV_HOOD_Hier', 'LOCATION_Freq']",0.13927540408599573,2.0473477345141,832.8247210694376,13.927540408599572,0.3330927732581598,1.1624429834327354,33.30927732581598,2.0,3
2227,8,"['OCC_YEAR', 'OCC_DAY', 'OCC_MONTH_Num', 'OCC_DOW_Num', 'LONG_WGS84', 'LAT_WGS84', 'DIV_HOOD_Hier', 'PREMISES_Freq']",0.16867146728087337,1.7919696272248828,861.6999944500242,16.867146728087338,0.33314156771149517,1.165353350809673,33.31415677114952,2.0,3
2228,8,"['OCC_YEAR', 'OCC_DAY', 'OCC_MONTH_Num', 'OCC_DOW_Num', 'LONG_WGS84', 'LAT_WGS84', 'DIV_HOOD_Hier', 'Loca_Premi_Freq']",0.13801977777683275,2.028995966796984,833.408747689518,13.801977777683275,0.33542117739391264,1.1708485118699516,33.542117739391266,2.5,3
2229,6,"['OCC_YEAR', 'OCC_DAY', 'OCC_MONTH_Num', 'DOW_Weekend', 'DOW_Begin', 'DOW_Mid']",0.3458709825454666,1.3497933505342958,2089.733979339628,34.58709825454666,0.4081138127000258,1.0958175498303215,40.81138127000258,0.6,3
2230,7,"['OCC_YEAR', 'OCC_DAY', 'OCC_MONTH_Num', 'DOW_Weekend', 'DOW_Begin', 'DOW_Mid', 'LOCATION_Freq']",0.2886788693716965,1.595895178506364,1537.689614734688,28.86788693716965,0.35060192769130993,1.2692766385699628,35.06019276913099,1.6,3
2231,7,"['OCC_YEAR', 'OCC_DAY', 'OCC_MONTH_Num', 'DOW_Weekend', 'DOW_Begin', 'DOW_Mid', 'PREMISES_Freq']",0.30111718365605344,1.599389679998617,1525.8581582318109,30.111718365605345,0.3494163691944603,1.2680640600677373,34.941636919446026,1.9,3
2232,7,"['OCC_YEAR', 'OCC_DAY', 'OCC_MONTH_Num', 'DOW_Weekend', 'DOW_Begin', 'DOW_Mid', 'Loca_Premi_Freq']",0.25976610032790487,1.5763687365992238,1659.8629833186487,25.976610032790486,0.34959703790343927,1.2647550196735922,34.95970379034393,2.0,3
2233,7,"['OCC_YEAR', 'OCC_DAY', 'OCC_MONTH_Num', 'DOW_Weekend', 'DOW_Begin', 'DOW_Mid', 'Division_Freq']",0.2528668625037035,1.6051206619226437,1660.4033348381304,25.286686250370348,0.34421960997096845,1.281951983019942,34.421960997096846,1.0,3
2234,8,"['OCC_YEAR', 'OCC_DAY', 'OCC_MONTH_Num', 'DOW_Weekend', 'DOW_Begin', 'DOW_Mid', 'Division_Freq', 'LOCATION_Freq']",0.22306864469950768,1.7668211673226035,1324.5199555524152,22.306864469950767,0.30198564097166714,1.434323633738207,30.198564097166713,1.6,3
2235,8,"['OCC_YEAR', 'OCC_DAY', 'OCC_MONTH_Num', 'DOW_Weekend', 'DOW_Begin', 'DOW_Mid', 'Division_Freq', 'PREMISES_Freq']",0.22266386138858826,1.7526541485046672,1311.6098458327908,22.266386138858827,0.30124612919365207,1.4327111586550518,30.124612919365205,1.9,3
2236,8,"['OCC_YEAR', 'OCC_DAY', 'OCC_MONTH_Num', 'DOW_Weekend', 'DOW_Begin', 'DOW_Mid', 'Division_Freq', 'Loca_Premi_Freq']",0.2201660734232739,1.7854294757593998,1316.273383569175,22.01660734232739,0.30142727450554285,1.431369799577191,30.142727450554286,2.0,3
2237,7,"['OCC_YEAR', 'OCC_DAY', 'OCC_MONTH_Num', 'DOW_Weekend', 'DOW_Begin', 'DOW_Mid', 'HOOD_Freq']",0.3091158891611507,1.5104124849226506,1536.0382825541071,30.91158891611507,0.3988910086470162,1.108973974666316,39.88910086470162,1.5,3
2238,8,"['OCC_YEAR', 'OCC_DAY', 'OCC_MONTH_Num', 'DOW_Weekend', 'DOW_Begin', 'DOW_Mid', 'HOOD_Freq', 'LOCATION_Freq']",0.2711219402378776,1.8530826572039745,1196.0241008584117,27.11219402378776,0.3424342371212654,1.2925200921890312,34.24342371212654,1.7,17
2239,8,"['OCC_YEAR', 'OCC_DAY', 'OCC_MONTH_Num', 'DOW_Weekend', 'DOW_Begin', 'DOW_Mid', 'HOOD_Freq', 'PREMISES_Freq']",0.23715741750304678,1.6898659299790286,1309.3004425055,23.715741750304677,0.3428742771223711,1.2942955320206968,34.28742771223711,2.0,3
2240,8,"['OCC_YEAR', 'OCC_DAY', 'OCC_MONTH_Num', 'DOW_Weekend', 'DOW_Begin', 'DOW_Mid', 'HOOD_Freq', 'Loca_Premi_Freq']",0.2831229126701493,1.389622743222806,1310.162905719691,28.312291267014928,0.3434925373444217,1.3028959911369478,34.34925373444217,2.4,13
2241,7,"['OCC_YEAR', 'OCC_DAY', 'OCC_MONTH_Num', 'DOW_Weekend', 'DOW_Begin', 'DOW_Mid', 'DIV_HOOD_Hier']",0.3102459418019295,1.5059268688043428,1535.8838003862631,31.02459418019295,0.4011329885332161,1.1070091542399714,40.11329885332161,1.5,3
2242,8,"['OCC_YEAR', 'OCC_DAY', 'OCC_MONTH_Num', 'DOW_Weekend', 'DOW_Begin', 'DOW_Mid', 'DIV_HOOD_Hier', 'LOCATION_Freq']",0.2510276746202176,1.6067605657482475,1337.503537054305,25.10276746202176,0.3446540485601775,1.2910869268493244,34.46540485601775,1.7,17
2243,8,"['OCC_YEAR', 'OCC_DAY', 'OCC_MONTH_Num', 'DOW_Weekend', 'DOW_Begin', 'DOW_Mid', 'DIV_HOOD_Hier', 'PREMISES_Freq']",0.23026727090600776,1.7527565861995273,1303.3299252679699,23.026727090600776,0.3445350724306651,1.292628635728561,34.45350724306651,2.0,3
2244,8,"['OCC_YEAR', 'OCC_DAY', 'OCC_MONTH_Num', 'DOW_Weekend', 'DOW_Begin', 'DOW_Mid', 'DIV_HOOD_Hier', 'Loca_Premi_Freq']",0.27037241915963717,1.7963748479177815,1204.0472159349615,27.037241915963715,0.3450619137165021,1.3012138164288,34.50619137165021,2.4,13
2245,7,"['OCC_YEAR', 'OCC_DAY', 'OCC_MONTH_Num', 'DOW_Weekend', 'DOW_Begin', 'DOW_Mid', 'LONG_LAT_PCA']",0.29961276296989314,1.5629301929914088,1528.1214781498466,29.961276296989315,0.3458905744918639,1.278112068468678,34.58905744918639,1.5,3
2246,8,"['OCC_YEAR', 'OCC_DAY', 'OCC_MONTH_Num', 'DOW_Weekend', 'DOW_Begin', 'DOW_Mid', 'LONG_LAT_PCA', 'LOCATION_Freq']",0.21571682301401676,1.8094715192896365,1297.8038260357434,21.571682301401676,0.30329694116602374,1.4309613229084277,30.329694116602372,1.7,3
2247,8,"['OCC_YEAR', 'OCC_DAY', 'OCC_MONTH_Num', 'DOW_Weekend', 'DOW_Begin', 'DOW_Mid', 'LONG_LAT_PCA', 'PREMISES_Freq']",0.21723054064897943,1.8165271600609265,1303.6443015524649,21.723054064897944,0.30285039642836636,1.4299542682313309,30.285039642836637,1.9,3
2248,8,"['OCC_YEAR', 'OCC_DAY', 'OCC_MONTH_Num', 'DOW_Weekend', 'DOW_Begin', 'DOW_Mid', 'LONG_LAT_PCA', 'Loca_Premi_Freq']",0.29123660307472077,1.4923839810788622,1314.327945052729,29.123660307472075,0.3030008227596942,1.4276668600355944,30.30008227596942,2.0,3
2249,8,"['OCC_YEAR', 'OCC_DAY', 'OCC_MONTH_Num', 'DOW_Weekend', 'DOW_Begin', 'DOW_Mid', 'LONG_LAT_PCA', 'Division_Freq']",0.24707454147143473,1.684965739598536,1258.252129496139,24.707454147143473,0.2982923772043498,1.4471406384133598,29.829237720434982,1.5,3
2250,9,"['OCC_YEAR', 'OCC_DAY', 'OCC_MONTH_Num', 'DOW_Weekend', 'DOW_Begin', 'DOW_Mid', 'LONG_LAT_PCA', 'Division_Freq', 'LOCATION_Freq']",0.21068296144892235,1.7998832728504575,1110.1418799115734,21.068296144892233,0.2658123111373382,1.5838736496116048,26.58123111373382,1.9,3
2251,9,"['OCC_YEAR', 'OCC_DAY', 'OCC_MONTH_Num', 'DOW_Weekend', 'DOW_Begin', 'DOW_Mid', 'LONG_LAT_PCA', 'Division_Freq', 'PREMISES_Freq']",0.16182202765737894,2.140516132162141,747.2187171321588,16.182202765737895,0.2654915882691854,1.582565077355471,26.54915882691854,1.9,3
2252,9,"['OCC_YEAR', 'OCC_DAY', 'OCC_MONTH_Num', 'DOW_Weekend', 'DOW_Begin', 'DOW_Mid', 'LONG_LAT_PCA', 'Division_Freq', 'Loca_Premi_Freq']",0.18839952567788273,2.025143434139042,1074.880816869826,18.839952567788274,0.2656309860334124,1.5816372855817795,26.56309860334124,2.0,3
2253,8,"['OCC_YEAR', 'OCC_DAY', 'OCC_MONTH_Num', 'DOW_Weekend', 'DOW_Begin', 'DOW_Mid', 'LONG_LAT_PCA', 'HOOD_Freq']",0.21846385815787478,1.753053062235142,1309.8351963511411,21.846385815787478,0.3415080143804545,1.2028313394716097,34.150801438045455,1.5,3
2254,9,"['OCC_YEAR', 'OCC_DAY', 'OCC_MONTH_Num', 'DOW_Weekend', 'DOW_Begin', 'DOW_Mid', 'LONG_LAT_PCA', 'HOOD_Freq', 'LOCATION_Freq']",0.26012423665436885,1.560233264960445,1095.6552377353078,26.012423665436884,0.2979065057521247,1.3473257883014256,29.790650575212467,2.2,14
2255,9,"['OCC_YEAR', 'OCC_DAY', 'OCC_MONTH_Num', 'DOW_Weekend', 'DOW_Begin', 'DOW_Mid', 'LONG_LAT_PCA', 'HOOD_Freq', 'PREMISES_Freq']",0.19153407644512463,2.0196755338072916,1063.851842145963,19.153407644512463,0.2992349649433084,1.3779922021659823,29.92349649433084,2.1,8
2256,9,"['OCC_YEAR', 'OCC_DAY', 'OCC_MONTH_Num', 'DOW_Weekend', 'DOW_Begin', 'DOW_Mid', 'LONG_LAT_PCA', 'HOOD_Freq', 'Loca_Premi_Freq']",0.23755133447747295,1.9541384179738603,1005.3427448367449,23.755133447747294,0.2996750284593743,1.3872310859490466,29.96750284593743,2.4,13
2257,8,"['OCC_YEAR', 'OCC_DAY', 'OCC_MONTH_Num', 'DOW_Weekend', 'DOW_Begin', 'DOW_Mid', 'LONG_LAT_PCA', 'DIV_HOOD_Hier']",0.24950394315422073,1.7201021545575554,1226.9597326702242,24.950394315422074,0.34370370835842545,1.2012847182424384,34.37037083584254,1.5,3
2258,9,"['OCC_YEAR', 'OCC_DAY', 'OCC_MONTH_Num', 'DOW_Weekend', 'DOW_Begin', 'DOW_Mid', 'LONG_LAT_PCA', 'DIV_HOOD_Hier', 'LOCATION_Freq']",0.23813420076848119,1.958787314252209,1005.1476124253204,23.813420076848118,0.2998165023984882,1.3666812125136123,29.981650239848822,1.8,17
2259,9,"['OCC_YEAR', 'OCC_DAY', 'OCC_MONTH_Num', 'DOW_Weekend', 'DOW_Begin', 'DOW_Mid', 'LONG_LAT_PCA', 'DIV_HOOD_Hier', 'PREMISES_Freq']",0.19155298911215152,1.9558100066719768,1081.3290740053842,19.15529891121515,0.30102075348236107,1.3766124127323451,30.102075348236106,2.1,8
2260,9,"['OCC_YEAR', 'OCC_DAY', 'OCC_MONTH_Num', 'DOW_Weekend', 'DOW_Begin', 'DOW_Mid', 'LONG_LAT_PCA', 'DIV_HOOD_Hier', 'Loca_Premi_Freq']",0.1955646961384931,1.9638784597528705,1072.7119966241669,19.55646961384931,0.30138994815620024,1.3858417221174417,30.138994815620023,2.4,13
2261,8,"['OCC_YEAR', 'OCC_DAY', 'OCC_MONTH_Num', 'DOW_Weekend', 'DOW_Begin', 'DOW_Mid', 'LONG_WGS84', 'LAT_WGS84']",0.23140166387058256,1.58805092043329,1395.426022959444,23.140166387058255,0.30067709838925816,1.4388815026002837,30.067709838925815,1.5,3
2262,9,"['OCC_YEAR', 'OCC_DAY', 'OCC_MONTH_Num', 'DOW_Weekend', 'DOW_Begin', 'DOW_Mid', 'LONG_WGS84', 'LAT_WGS84', 'LOCATION_Freq']",0.20202388841078428,1.7654130134204218,1143.8840617250423,20.202388841078427,0.2677479075738579,1.576849852192849,26.77479075738579,2.0,3
2263,9,"['OCC_YEAR', 'OCC_DAY', 'OCC_MONTH_Num', 'DOW_Weekend', 'DOW_Begin', 'DOW_Mid', 'LONG_WGS84', 'LAT_WGS84', 'PREMISES_Freq']",0.21844383158190425,1.7690312333252385,1053.2810986453144,21.844383158190425,0.2674709228992783,1.5756102251189674,26.74709228992783,2.0,3
2264,9,"['OCC_YEAR', 'OCC_DAY', 'OCC_MONTH_Num', 'DOW_Weekend', 'DOW_Begin', 'DOW_Mid', 'LONG_WGS84', 'LAT_WGS84', 'Loca_Premi_Freq']",0.21848887722680854,1.7721154640206154,1051.7551192212798,21.848887722680853,0.2676207380725784,1.5741553652221494,26.762073807257842,2.0,3
2265,9,"['OCC_YEAR', 'OCC_DAY', 'OCC_MONTH_Num', 'DOW_Weekend', 'DOW_Begin', 'DOW_Mid', 'LONG_WGS84', 'LAT_WGS84', 'Division_Freq']",0.21471449204322218,1.6643582632862755,1211.144757383073,21.47144920432222,0.2659373810272999,1.5890900616895858,26.59373810272999,1.5,3
2266,10,"['OCC_YEAR', 'OCC_DAY', 'OCC_MONTH_Num', 'DOW_Weekend', 'DOW_Begin', 'DOW_Mid', 'LONG_WGS84', 'LAT_WGS84', 'Division_Freq', 'LOCATION_Freq']",0.17660602662975436,1.9933806788381867,958.16017953692,17.660602662975435,0.2394603493302834,1.7152983823804735,23.94603493302834,2.2,13
2267,10,"['OCC_YEAR', 'OCC_DAY', 'OCC_MONTH_Num', 'DOW_Weekend', 'DOW_Begin', 'DOW_Mid', 'LONG_WGS84', 'LAT_WGS84', 'Division_Freq', 'PREMISES_Freq']",0.17459808668042398,1.9996130864559438,955.5197370590132,17.4598086680424,0.23928578614388482,1.7138978529404902,23.92857861438848,2.2,13
2268,10,"['OCC_YEAR', 'OCC_DAY', 'OCC_MONTH_Num', 'DOW_Weekend', 'DOW_Begin', 'DOW_Mid', 'LONG_WGS84', 'LAT_WGS84', 'Division_Freq', 'Loca_Premi_Freq']",0.1894234564902135,1.8164770808599164,1022.7467459882816,18.942345649021348,0.23939658248880963,1.7132649597522163,23.939658248880963,2.1,3
2269,9,"['OCC_YEAR', 'OCC_DAY', 'OCC_MONTH_Num', 'DOW_Weekend', 'DOW_Begin', 'DOW_Mid', 'LONG_WGS84', 'LAT_WGS84', 'HOOD_Freq']",0.29978677323437425,1.3519509570944954,1365.4756472686493,29.978677323437424,0.30095615568718653,1.2917020894230742,30.095615568718653,1.5,3
2270,10,"['OCC_YEAR', 'OCC_DAY', 'OCC_MONTH_Num', 'DOW_Weekend', 'DOW_Begin', 'DOW_Mid', 'LONG_WGS84', 'LAT_WGS84', 'HOOD_Freq', 'LOCATION_Freq']",0.26750252843808264,1.4779052020155063,1143.2984015592278,26.750252843808266,0.2657558226145029,1.4805869995719132,26.575582261450293,1.9,8
2271,10,"['OCC_YEAR', 'OCC_DAY', 'OCC_MONTH_Num', 'DOW_Weekend', 'DOW_Begin', 'DOW_Mid', 'LONG_WGS84', 'LAT_WGS84', 'HOOD_Freq', 'PREMISES_Freq']",0.17859595266576855,1.8671360535754755,979.2984716788537,17.859595266576854,0.26728408322907116,1.4579848226821246,26.728408322907114,2.2,8
2272,10,"['OCC_YEAR', 'OCC_DAY', 'OCC_MONTH_Num', 'DOW_Weekend', 'DOW_Begin', 'DOW_Mid', 'LONG_WGS84', 'LAT_WGS84', 'HOOD_Freq', 'Loca_Premi_Freq']",0.17883596085018155,1.8655227228977005,978.8108527835249,17.883596085018155,0.2677221685036584,1.467531017659496,26.772216850365837,2.5,8
2273,9,"['OCC_YEAR', 'OCC_DAY', 'OCC_MONTH_Num', 'DOW_Weekend', 'DOW_Begin', 'DOW_Mid', 'LONG_WGS84', 'LAT_WGS84', 'DIV_HOOD_Hier']",0.2031783832624625,1.695030018610013,1156.9742193782472,20.31783832624625,0.3030060989454139,1.2903441174008137,30.30060989454139,1.5,3
2274,10,"['OCC_YEAR', 'OCC_DAY', 'OCC_MONTH_Num', 'DOW_Weekend', 'DOW_Begin', 'DOW_Mid', 'LONG_WGS84', 'LAT_WGS84', 'DIV_HOOD_Hier', 'LOCATION_Freq']",0.17941971688541603,1.8628889748919866,979.5013793576815,17.941971688541603,0.2675291803761473,1.451596362692076,26.75291803761473,1.9,9
2275,10,"['OCC_YEAR', 'OCC_DAY', 'OCC_MONTH_Num', 'DOW_Weekend', 'DOW_Begin', 'DOW_Mid', 'LONG_WGS84', 'LAT_WGS84', 'DIV_HOOD_Hier', 'PREMISES_Freq']",0.1788521436992682,1.8609984018434116,979.9106588171412,17.885214369926818,0.2690372355245098,1.456739523420836,26.90372355245098,2.2,8
2276,10,"['OCC_YEAR', 'OCC_DAY', 'OCC_MONTH_Num', 'DOW_Weekend', 'DOW_Begin', 'DOW_Mid', 'LONG_WGS84', 'LAT_WGS84', 'DIV_HOOD_Hier', 'Loca_Premi_Freq']",0.17923425184320002,1.8537461552043801,979.4655109167657,17.923425184320003,0.2694417963538917,1.466280070076482,26.94417963538917,2.5,8
2277,4,"['OCC_YEAR', 'OCC_DAY', 'OCC_HOUR', 'LOCATION_Freq']",0.23049493919945813,1.329068130132777,1437.0950647933792,23.049493919945814,0.31922977558000853,1.2803912736097893,31.922977558000852,1.3,3
2278,4,"['OCC_YEAR', 'OCC_DAY', 'OCC_HOUR', 'PREMISES_Freq']",0.2533654334200319,1.3335366282800196,1641.8947083244364,25.336543342003193,0.3104373346576615,1.3047954122826837,31.04373346576615,1.2,3
2279,4,"['OCC_YEAR', 'OCC_DAY', 'OCC_HOUR', 'Loca_Premi_Freq']",0.27916221028217464,1.2585023725482902,1755.570171881782,27.916221028217464,0.31129242475226526,1.3067716790538957,31.129242475226526,1.1,3
2281,5,"['OCC_YEAR', 'OCC_DAY', 'OCC_HOUR', 'Division_Freq', 'LOCATION_Freq']",0.19791719984947603,1.6002789661436683,1144.5542817091423,19.791719984947605,0.26701058303428676,1.4829976444148447,26.701058303428677,1.3,3
2282,5,"['OCC_YEAR', 'OCC_DAY', 'OCC_HOUR', 'Division_Freq', 'PREMISES_Freq']",0.16913852477293267,1.6562206206277053,1006.6472259594091,16.91385247729327,0.25679526164633154,1.508907432032278,25.679526164633153,1.4,13
2283,5,"['OCC_YEAR', 'OCC_DAY', 'OCC_HOUR', 'Division_Freq', 'Loca_Premi_Freq']",0.19460083358713096,1.6201546863614358,1116.3781453787446,19.460083358713096,0.2581424293152109,1.511799444859894,25.814242931521093,1.1,3
2284,4,"['OCC_YEAR', 'OCC_DAY', 'OCC_HOUR', 'HOOD_Freq']",0.3112566460099365,1.114380903258854,2252.086390808198,31.12566460099365,0.48342912826019385,0.8836997514705106,48.342912826019386,0.8,3
2285,5,"['OCC_YEAR', 'OCC_DAY', 'OCC_HOUR', 'HOOD_Freq', 'LOCATION_Freq']",0.21269783149138263,1.4839362115885384,1334.0181577296928,21.269783149138263,0.4297491197483335,1.0264823906810736,42.974911974833354,1.6,3
2286,5,"['OCC_YEAR', 'OCC_DAY', 'OCC_HOUR', 'HOOD_Freq', 'PREMISES_Freq']",0.1880718817195796,1.5236870374852112,1005.4673682768816,18.807188171957957,0.42897789295619887,1.0314106201912507,42.89778929561989,1.9,3
2287,5,"['OCC_YEAR', 'OCC_DAY', 'OCC_HOUR', 'HOOD_Freq', 'Loca_Premi_Freq']",0.21054791726039795,1.4830319894739072,1338.9152291552446,21.054791726039795,0.4313918870371336,1.0379246905191932,43.13918870371336,2.0,3
2288,4,"['OCC_YEAR', 'OCC_DAY', 'OCC_HOUR', 'DIV_HOOD_Hier']",0.3133771848497486,1.1068662173724415,2293.6054441708397,31.337718484974857,0.48939718141519717,0.8734536291146555,48.93971814151972,0.8,3
2289,5,"['OCC_YEAR', 'OCC_DAY', 'OCC_HOUR', 'DIV_HOOD_Hier', 'LOCATION_Freq']",0.241829053480527,1.3826019258526367,1453.5398889786875,24.1829053480527,0.4352758856353886,1.0150523199314352,43.52758856353886,1.6,3
2290,5,"['OCC_YEAR', 'OCC_DAY', 'OCC_HOUR', 'DIV_HOOD_Hier', 'PREMISES_Freq']",0.23660820306240476,1.4661477064436925,1179.0490464950583,23.660820306240478,0.43448380950057053,1.019947558855954,43.44838095005705,1.9,3
2291,5,"['OCC_YEAR', 'OCC_DAY', 'OCC_HOUR', 'DIV_HOOD_Hier', 'Loca_Premi_Freq']",0.24454188793485288,1.3689531030226185,1472.0600072284726,24.454188793485287,0.4368302941659712,1.0264160236865971,43.68302941659712,2.0,3
2293,5,"['OCC_YEAR', 'OCC_DAY', 'OCC_HOUR', 'LONG_LAT_PCA', 'LOCATION_Freq']",0.2015518219025824,1.5750536408706843,1130.8503147106953,20.155182190258238,0.2689879149794296,1.4908691428414604,26.89879149794296,1.3,13
2294,5,"['OCC_YEAR', 'OCC_DAY', 'OCC_HOUR', 'LONG_LAT_PCA', 'PREMISES_Freq']",0.19900677221644808,1.5931921909781477,1102.9931098096504,19.90067722164481,0.26210419646339034,1.5164549110527368,26.210419646339034,1.3,13
2295,5,"['OCC_YEAR', 'OCC_DAY', 'OCC_HOUR', 'LONG_LAT_PCA', 'Loca_Premi_Freq']",0.21223765212042428,1.5469797808691634,1180.6566723960984,21.223765212042426,0.261794795089834,1.5192026250348538,26.1794795089834,1.3,3
2296,5,"['OCC_YEAR', 'OCC_DAY', 'OCC_HOUR', 'LONG_LAT_PCA', 'Division_Freq']",0.1965212464119202,1.6010193506013164,1105.067926343357,19.65212464119202,0.22088688773787368,1.6697976930247374,22.088688773787368,1.2,17
2297,6,"['OCC_YEAR', 'OCC_DAY', 'OCC_HOUR', 'LONG_LAT_PCA', 'Division_Freq', 'LOCATION_Freq']",0.19218323527175893,1.7604992403631838,973.8398516068441,19.218323527175894,0.23058259599939557,1.6748975925580056,23.058259599939557,1.5,3
2298,6,"['OCC_YEAR', 'OCC_DAY', 'OCC_HOUR', 'LONG_LAT_PCA', 'Division_Freq', 'PREMISES_Freq']",0.18001119104173727,1.739820357869075,946.736278065209,18.00111910417373,0.22229881776189236,1.7020992150920524,22.229881776189238,1.5,3
